title,content,summarization
lịch sự kiện và tin vắn chứng khoán ngày 18/07,"pow pv power pow công bố ước tính kết quả kinh doanh nửa đầu năm với doanh thu ước đạt 15.822 tỷ đồng, thực hiện 95 kế hoạch và giảm 3 so với cùng kỳ. lợi nhuận trước thuế hợp nhất là 657 tỷ đồng, bằng 100 kế hoạch nửa đầu năm nhưng giảm 29 so với năm ngoái hbc xây dựng hòa bình hbc ghi nhận mức lãi kỷ lục trong quý 2/2024, đạt 727 tỷ đồng, trong khi cùng kỳ lỗ 260 tỷ đồng. khoản lợi nhuận này của công ty phần lớn đến từ hoạt động thanh lý tài sản. vix uỷ ban chứng khoán nhà nước đã cấp giấy chứng nhận đăng ký chào bán cổ phiếu ra công chúng cho ctcp chứng khoán vix mã vix - sàn hose với 4 phương án tăng vốn, tương ứng phát hành thêm 789,86 triệu cổ phiếu. pvp ngày 25/7 là ngày giao dịch không hưởng quyền nhận cổ tức năm 2023 của ctcp vận tải dầu khí thái bình dương pvp hose, ngày đăng ký cuối cùng là 26/7. theo đó, cổ tức sẽ được trả bằng tiền mặt theo tỷ lệ 8, thanh toán bắt đầu từ ngày 30/9/2024 và cổ tức bằng cổ phiếu theo tỷ lệ 101. gmd ctcp gemadept gmd hose thông qua phương án phát hành hơn 103,49 triệu cổ phiếu chào bán cho cổ đông hiện hữu theo tỷ lệ 31, với giá chào bán 29.000 đồng/cổ phiếu. thời gian thực hiện dự kiến trong năm 2024.","Kết quả kinh doanh nửa đầu năm của POW giảm 3% so với cùng kỳ, trong khi HBC đạt lợi nhuận kỷ lục nhờ hoạt động thanh lý tài sản. VIX được cấp phép chào bán cổ phiếu ra công chúng với 4 phương án tăng vốn, còn GMD thông qua phương án phát hành cổ phiếu cho cổ đông hiện hữu. 
"
lịch sự kiện và tin vắn chứng khoán ngày 19/07,"bcr - công ty cổ phần bcg land ngày 29/7 là ngày đăng ký cuối cùng để chốt danh sách cổ đông nhận cổ tức năm 2023 bằng cổ phiếu tỷ lệ 3 tương ứng 100 cổ phiếu nhận về 3 cổ phiếu mới. ttd - công ty cổ phần bệnh viện tim tâm đức ngày 1/8 là ngày đăng ký cuối cùng để chốt danh sách cổ đông nhận tạm ứng cổ tức đợt 1 năm 2024 bằng tiền mặt tỷ lệ 10 tương ứng 1 cổ phiếu nhận về 1.000 đồng. ttd dự kiến thanh toán cổ tức vào ngày 16/8/2024. sal - công ty cổ phần trục vớt cứu hộ việt nam ngày 9/8 là ngày đăng ký cuối cùng để chốt danh sách cổ đông nhận cổ tức năm 2023 bằng tiền mặt tỷ lệ 4,2 tương ứng mỗi 1 cổ phiếu nhận về 420 đồng. sal dự kiến thanh toán cổ tức vào ngày 20/8/2024. vdn - công ty cổ phần vinatex đà nẵng ngày 8/8 là ngày đăng ký cuối cùng để chốt danh sách cổ đông nhận cổ tức năm 2023 bằng tiền mặt tỷ lệ 20 tương ứng mỗi 1 cổ phiếu nhận về 2.000 đồng. vdn dự kiến thanh toán cổ tức vào ngày 28/8/2024. trs - công ty cổ phần vận tải và dịch vụ hàng hải ngày 5/8 là ngày đăng ký cuối cùng để chốt danh sách cổ đông nhận cổ tức năm 2023 bằng cổ phiếu tỷ lệ 20 tương ứng 100 cổ phiếu nhận về 20 cổ phiếu mới. lm8 - công ty cổ phần lilama 18 ngày 31/7 là ngày đăng ký cuối cùng để chốt danh sách cổ đông nhận cổ tức năm 2023 bằng tiền mặt tỷ lệ 10 tương ứng mỗi 1 cổ phiếu nhận về 1.000 đồng. lm8 dự kiến thanh toán cổ tức vào ngày 9/8/2024.","Thông báo về ngày đăng ký cuối cùng để chốt danh sách cổ đông nhận cổ tức của một số công ty niêm yết trên sàn chứng khoán Việt Nam, bao gồm BCG Land, Bệnh viện Tim Tâm Đức, Trục Vớt Cứu Hộ Việt Nam, Vinatex Đà Nẵng, Vận Tải và Dịch Vụ Hàng Hải, và Lilama 18. Các cổ tức được trả bằng cổ phiếu hoặc tiền mặt với tỷ lệ khác nhau, thời gian thanh toán cũng được công bố cụ thể. 
"
lịch sự kiện và tin vắn chứng khoán ngày 20/08,"dvn - tổng công ty dược việt nam - ctcp ngày 30/8 là ngày đăng ký cuối cùng để chốt danh sách cổ đông nhận cổ tức năm 2023 bằng tiền mặt tỷ lệ 7 tương ứng 1 cổ phiếu nhận về 700 đồng. dvn dự kiến thanh toán cổ tức vào ngày 30/9/2024. btt - công ty cp thương mại - dịch vụ bến thành ngày 5/9 là ngày đăng ký cuối cùng để chốt danh sách cổ đông nhận cổ tức năm 2023 bằng tiền mặt tỷ lệ 33,5 tương ứng 1 cổ phiếu nhận về 3.350 đồng. btt dự kiến thanh toán cổ tức thành 2 đợt. trong đó đợt 1 từ ngày 17/09/2024 chi trả 20 01 cổ phiếu nhận được 2.000 đồng. đợt 2 từ ngày 06/11/2024 chi trả 13,5 01 cổ phiếu nhận được 1.350 đồng. cll - công ty cổ phần cảng cát lái ngày 4/9 là ngày đăng ký cuối cùng để chốt danh sách cổ đông nhận cổ tức năm 2023 bằng tiền mặt tỷ lệ 26 tương ứng 1 cổ phiếu nhận về 2.600 đồng. cll dự kiến thanh toán cổ tức vào ngày 16/9/2024. kết quả giao dịch cổ phiếu của cổ đông tms - công ty cổ phần transimex ctcp vinaprint đã mua 31,5 nghìn cổ phiếu. số lượng cổ phiếu nắm giữ sau khi thực hiện giao dịch là hơn 673 nghìn cổ phiếu tỷ lệ 0,43. giao dịch thực hiện từ 18/7 đến 16/8/2024. tco - công ty cổ phần tco holdings tổng giám đốc bùi lê quốc bảo đã mua gần 3,1 triệu cổ phiếu. số lượng cổ phiếu nắm giữ sau khi thực hiện giao dịch là gần 3,8 triệu cổ phiếu tỷ lệ 20,16. giao dịch thực hiện từ 1/8 đến 16/8/2024.","Dược Việt Nam (DVN), Thương mại - dịch vụ Bến Thành (BTT) và Cảng Cát Lái (CLL) đều công bố kế hoạch chi trả cổ tức bằng tiền mặt cho cổ đông năm 2023. Cổ đông nắm giữ cổ phiếu DVN, BTT và CLL cần lưu ý các ngày đăng ký cuối cùng để được hưởng cổ tức. Ngoài ra, hai công ty TMS và TCO Holdings cũng đã thực hiện mua vào cổ phiếu, thể hiện sự tin tưởng vào triển vọng kinh doanh của các công ty này.
"
lịch sự kiện và tin vắn chứng khoán ngày 22/07,"vnd ctcp chứng khoán vndirect hose vnd vừa công bố kết quả quý 2/2024, với lãi ròng mức thấp nhất 1 năm qua đạt 345 tỷ đồng, giảm 18 so với cùng kỳ. ict ngày 14/8 là ngày giao dịch không hưởng quyền nhận cổ tức năm 2023 của ctcp viễn thông tin học bưu điện itc hose, ngày đăng ký cuối cùng là 15/8. theo đó, cổ tức sẽ được trả bằng tiền mặt theo tỷ lệ 5, thanh toán bắt đầu từ ngày 28/8/2024. ccr ngày 23/7 là ngày giao dịch không hưởng quyền nhận cổ tức năm 2023 của ctcp cảng cam ranh ccr hnx, ngày đăng ký cuối cùng là 24/7. theo đó, cổ tức sẽ được trả bằng tiền mặt theo tỷ lệ 4,5, thanh toán bắt đầu từ ngày 05/8/2024. ckv ngày 25/7 là ngày giao dịch không hưởng quyền nhận cổ tức năm 2023 của ctcp cokyvina ckv hnx, ngày đăng ký cuối cùng là 26/7. theo đó, cổ tức sẽ được trả bằng tiền mặt theo tỷ lệ 11, thanh toán bắt đầu từ ngày 30/8/2024. brc ngày 05/8 là ngày giao dịch không hưởng quyền nhận cổ tức năm 2023 của ctcp cao su bến thành brc hose, ngày đăng ký cuối cùng là 06/8. theo đó, cổ tức sẽ được trả bằng tiền mặt theo tỷ lệ 11, thanh toán bắt đầu từ ngày 20/8/2024.","Công ty Chứng khoán VNDIRECT ghi nhận lợi nhuận quý 2/2024 giảm 18% so với cùng kỳ, mức thấp nhất trong vòng 1 năm. Thị trường chứng khoán chứng kiến nhiều thông báo về việc thanh toán cổ tức cho cổ đông, đáng chú ý là cổ tức bằng tiền mặt của các công ty như: ICT, CCR, CKV, và BCR, với tỷ lệ từ 4,5% đến 11%. Ngày giao dịch không hưởng quyền và ngày đăng ký cuối cùng cho mỗi công ty được công bố cụ thể. 
"
lịch sự kiện và tin vắn chứng khoán ngày 22/08,"bel - công ty cổ phần điện tử biên hòa ngày 5/9 là ngày đăng ký cuối cùng để chốt danh sách cổ đông nhận cổ tức đợt 2 năm 2023 bằng tiền mặt tỷ lệ 5 tương ứng 1 cổ phiếu nhận về 500 đồng. bel dự kiến thanh toán cổ tức vào ngày 27/9/2024. tal - công ty cổ phần đầu tư bất động sản taseco ngày 29/8 là ngày đăng ký cuối cùng để chốt danh sách cổ đông nhận cổ tức năm 2023 bằng tiền mặt tỷ lệ 15 tương ứng 1 cổ phiếu nhận về 1.500 đồng. tal dự kiến thanh toán từ ngày 12/9/2024. cqt - công ty cổ phần xi măng quán triều - vvmi ngày 10/9 là ngày đăng ký cuối cùng để chốt danh sách cổ đông nhận cổ tức năm 2023 bằng tiền mặt tỷ lệ 8 tương ứng 1 cổ phiếu nhận về 800 đồng. cll dự kiến thanh toán cổ tức vào ngày 1/10/2024. pce - ctcp phân bón và hóa chất dầu khí miền trung ngày 4/9 là ngày đăng ký cuối cùng để chốt danh sách cổ đông nhận cổ tức năm 2023 bằng tiền mặt tỷ lệ 14 tương ứng 1 cổ phiếu nhận về 1.400 đồng. pce dự kiến thanh toán cổ tức vào ngày 4/10/2024. kết quả giao dịch cổ phiếu của cổ đông bxh - công ty cổ phần vicem bao bì hải phòng cổ đông lớn lưu hải hoa đã bán 4,5 nghìn cổ phiếu. số lượng cổ phiếu nắm giữ sau khi thực hiện giao dịch là hơn 147.000 cổ phiếu tỷ lệ 4,88. giao dịch thực hiện trong phiên 15/8/2024.","Một số công ty niêm yết như BEL, TAL, CQT và PCE đã công bố lịch thanh toán cổ tức cho năm 2023, với tỷ lệ dao động từ 5% đến 15%. Đồng thời, cổ đông lớn Lưu Hải Hoa đã bán một phần cổ phiếu của công ty cổ phần Vicem Bao bì Hải Phòng (BXH) trong phiên giao dịch ngày 15/8/2024. 
"
lịch sự kiện và tin vắn chứng khoán ngày 23/07,"vid - công ty cp đầu tư phát triển thương mại viễn đông ngày 6/8 là ngày đăng ký cuối cùng để chốt danh sách cổ đông nhận cổ tứcn ăm 2023 bằng tiền mặt tỷ lệ 5 tương ứng 1 cổ phiếu nhận về 500 đồng. vid dự kiến thanh toán cổ tức vào ngày 20/8/2024. htv - công ty cổ phần logistics vicem ngày 12/8 là ngày đăng ký cuối cùng để chốt danh sách cổ đông nhận cổ tứcn ăm 2023 bằng tiền mặt tỷ lệ 3 tương ứng 1 cổ phiếu nhận về 300 đồng. htv dự kiến thanh toán cổ tức vào ngày 30/8/2024. kết quả giao dịch cổ phiếu của cổ đông rdp - công ty cổ phần rạng đông holding chủ tịch hđqt hồ đức lam đã bán 63.900 cổ phiếu. số lượng cổ phiếu nắm giữ sau khi thực hiện giao dịch là hơn 7,7 triệu cổ phiếu tỷ lệ 15,74. giao dịch thực hiện trong phiên 17 và 18/7/2024. gil - công ty cổ phần sản xuất kinh doanh xuất nhập khẩu bình thạnh bà lê anh thư đã mua 201,6 nghìn cổ phiếu gil số lượng cổ phiếu nắm giữ sau khi thực hiện giao dịch là 4,2 triệu cổ phiếu tỷ lệ 6,03. giao dịch thực hiện trong phiên 19/7/2024. ree - công ty cổ phần cơ điện lạnh giám đốc công ty tnhh bất động sản ree nguyễn văn khoa công ty con của ree đã mua 32.500 nghìn cổ phiếu. số lượng cổ phiếu nắm giữ sau khi thực hiện giao dịch là 32.504 cổ phiếu tỷ lệ 0,01. giao dịch thực hiện trong phiên 19/7/2024.","Công ty CP Đầu tư Phát triển Thương mại Viễn Đông (VID) và Công ty Cổ phần Logistics Vicem (HTV) sẽ trả cổ tức bằng tiền mặt cho cổ đông trong năm 2023 với tỷ lệ lần lượt là 5% và 3%, tương ứng 500 đồng và 300 đồng mỗi cổ phiếu.  Trong khi đó, một số cổ đông lớn như Chủ tịch HĐQT của Rạng Đông Holding và Giám đốc Công ty TNHH Bất động sản REE đã mua vào và bán ra cổ phiếu của công ty mình, cho thấy động thái tích cực trên thị trường chứng khoán. 
"
lịch sự kiện và tin vắn chứng khoán ngày 23/08,"ocb ngày 28/8 là ngày giao dịch không hưởng quyền trả cổ tức năm 2023 của ngân hàng tmcp phương đông ocb hose, ngày đăng ký cuối cùng là 29/8. theo đó, cổ tức sẽ được trả bằng cổ phiếu theo tỷ lệ 51, tương đương ocb sẽ phát hành thêm hơn 401,9 triệu cổ phiếu mới trong đợt này. pvi ngày 29/8 là ngày giao dịch không hưởng quyền nhận cổ tức năm 2023 của ctcp pvi pvi hnx ngày đăng ký cuối cùng là 30/8. theo đó, cổ tức sẽ được trả bằng tiền mặt theo tỷ lệ 32, thanh toán bắt đầu từ ngày 20/9/2024. svt ngày 09/9 là ngày giao dịch không hưởng quyền trả cổ tức năm 2023 của ctcp công nghệ sài gòn viễn đông svt hose, ngày đăng ký cuối cùng là 10/9. theo đó, cổ tức sẽ được trả bằng tiền mặt theo tỷ lệ 15, thanh toán bắt đầu từ ngày 24/9/2024. aph ông phạm ánh dương, chủ tịch hđqt ctcp tập đoàn an phát holdings aph hose đăng ký bán toàn bộ hơn 11,87 triệu cổ phiếu aph sở hữu, tỷ lệ 4,87. giao dịch dự kiến thực hiện từ ngày 27/8 đến 25/9 theo phương thức thỏa thuận và khớp lệnh. ppc công ty tnhh năng lượng ree, cổ đông lớn của ctcp nhiệt điện phả lại ppc hose đăng ký bán 2 triệu cổ phiếu ppc từ ngày 27/8 đến 24/9 theo phương thức thỏa thuận và khớp lệnh. dự kiến giao dịch thành công, cổ đông trên sẽ giảm sở hữu tại ppc xuống còn hơn 64,48 triệu cổ phiếu, tỷ lệ 20,11.","Ngày 28/8, OCB là ngày giao dịch không hưởng quyền nhận cổ tức bằng cổ phiếu năm 2023, với tỷ lệ 51%, tương đương hơn 401,9 triệu cổ phiếu mới. Ngày 29/8, PVI là ngày giao dịch không hưởng quyền nhận cổ tức bằng tiền mặt năm 2023, với tỷ lệ 32%, thanh toán từ 20/9/2024. Ông Phạm Ánh Dương, Chủ tịch HĐQT CTCP Tập đoàn An Phát Holdings (APH), đăng ký bán toàn bộ hơn 11,87 triệu cổ phiếu APH sở hữu, tỷ lệ 4,87%, dự kiến thực hiện từ 27/8 đến 25/9. 
"
lịch sự kiện và tin vắn chứng khoán ngày 24/07,"qcg ngày 22/7, công ty cổ phần quốc cường gia lai mã chứng khoán qcg đã có quyết định thay đổi người đại diện theo pháp luật của công ty cổ phần quốc cường gia lai là ông nguyễn quốc cường, chức danh tổng giám đốc. vjc ngày 22/7, ngay vào ngày khai mạc, tại triển lãm hàng không quốc tế farnborough airshow 2024, hãng hàng không vietjet vjc và tập đoàn chế tạo máy bay airbus đã ký hợp đồng đặt mua 20 máy bay thân rộng thế hệ mới a330neo a330-900 với tổng trị giá 7,4 tỷ usd. ksv ngày 14/8 là ngày giao dịch không hưởng quyền nhận cổ tức năm 2023 của tổng ctcp khoáng sản tkv ksv hnx, ngày đăng ký cuối cùng là 15/8. theo đó, cổ tức sẽ được trả bằng tiền mặt theo tỷ lệ 5, thanh toán bắt đầu từ ngày 05/9/2024. vix ctcp chứng khoán vix vix hose thông báo, ngày 01/8 tới đây sẽ chốt danh sách cổ đông nhận cổ tức năm 2023 bằng cổ phiếu theo tỷ lệ 101 và phát hành cổ phiếu tăng vốn từ nguồn vốn chủ sở hữu cũng với tỷ lệ 101. cùng với đó là quyền mua hơn 635,97 triệu cổ phiếu chào bán theo tỷ lệ 10095, với giá chào bán 10.000 đồng/cổ phiếu. bcg ctcp bamboo capital bcg hose thông qua phương án phát hành hơn 80 triệu cổ phiếu tăng vốn từ nguồn vốn chủ sở hữu theo tỷ lệ 10010. ngày đăng ký cuối cùng chốt danh sách cổ đông nhận cổ phiếu vào 02/8/2024. lm8 ngày 30/7 là ngày giao dịch không hưởng quyền nhận cổ tức năm 2023 của ctcp lilama 18 lm8 hose, ngày đăng ký cuối cùng là 31/7. theo đó, cổ tức sẽ được trả bằng tiền mặt theo tỷ lệ 10, thanh toán bắt đầu từ ngày 09/8/2024.","Trong tuần qua, một số công ty niêm yết trên sàn chứng khoán Việt Nam đã công bố thông tin về việc thay đổi người đại diện theo pháp luật, ký kết hợp đồng mua bán máy bay và thông báo về việc chi trả cổ tức cho cổ đông. Chẳng hạn, Vietjet đã ký hợp đồng mua 20 máy bay A330neo với tổng trị giá 7,4 tỷ USD, trong khi đó, Tập đoàn Khoáng sản Việt Nam (TKV) sẽ trả cổ tức bằng tiền mặt với tỷ lệ 5% cho cổ đông. Bên cạnh đó, một số công ty như VIX, BCG, và L18 cũng đã thông báo về kế hoạch phát hành cổ phiếu tăng vốn và chi trả cổ tức cho cổ đông.
"
lịch sự kiện và tin vắn chứng khoán ngày 25/07,"vlw - công ty cổ phần cấp nước vĩnh long ngày 8/8 là ngày đăng ký cuối cùng để chốt danh sách cổ đông nhận cổ tức năm 2023 bằng tiền mặt tỷ lệ 16,22 tương ứng 1 cổ phiếu nhận về 1.622 đồng. vlw dự kiến thanh toán cổ tức vào ngày 26/8/2024. med - công ty cổ phần dược trung ương mediplantex ngày 2/8 là ngày đăng ký cuối cùng để chốt danh sách cổ đông nhận cổ tức năm 2023 bằng tiền mặt tỷ lệ 9 tương ứng 1 cổ phiếu nhận về 900 đồng. med dự kiến thanh toán cổ tức vào ngày 22/8/2024. thm - công ty cổ phần tứ hải hà nam ngày 2/8 là ngày đăng ký cuối cùng để chốt danh sách cổ đông nhận cổ tức năm 2023 bằng cổ phiếu tỷ lệ 10 tương ứng 10 cổ phiếu nhận về 1 cổ phiếu mới. kết quả giao dịch cổ phiếu của cổ đông nvl - công ty cổ phần tập đoàn đầu tư địa ốc no va ctcp novagroup đã bán 2 triệu cổ phiếu. số lượng cổ phiếu nắm giữ sau khi thực hiện giao dịch là gần 346,9 triệu cổ phiếu tỷ lệ 17,788. giao dịch thực hiện trong phiên 18/7/2024. c32 - công ty cổ phần cic3 bà phạm thị thu thủy đã mua 9.900 cổ phiếu. số lượng cổ phiếu nắm giữ sau khi thực hiện giao dịch là 1,512 triệu cổ phiếu tỷ lệ 10,06. giao dịch thực hiện trong phiên 23/7/2024.","VLW, MED, và THM sẽ trả cổ tức cho cổ đông vào tháng 8 năm 2024. VLW và MED sẽ trả cổ tức bằng tiền mặt với tỷ lệ lần lượt là 16,22% và 9%, trong khi THM sẽ trả cổ tức bằng cổ phiếu với tỷ lệ 10%. Ngoài ra, NOVAGROUP đã bán 2 triệu cổ phiếu của NLV, trong khi bà Phạm Thị Thu Thủy đã mua thêm 9.900 cổ phiếu của C32.
"
lịch sự kiện và tin vắn chứng khoán ngày 26/07,"vns công ty cp ánh dương việt nam vinasun, mã vns vừa công bố báo cáo tài chính hợp nhất quý ii/2024 với doanh thu thuần đạt 253 tỷ đồng, sụt giảm 16 so cùng kỳ. giá vốn chiếm 209 tỷ đồng nên lợi nhuận gộp của công ty chỉ đạt gần 44 tỷ đồng, giảm 29 so cùng kỳ, kéo biên lãi gộp về mức 17,3, giảm so mức 20 của cùng kỳ. ldg tòa án nhân dân tỉnh đồng nai vừa ban hành quyết định mở thủ tục phá sản đối với công ty cổ phần đầu tư ldg. dgc ctcp tập đoàn hóa chất đức giang dgc hose thông qua kết quả kinh doanh quý ii/2024 với doanh thu thuần hợp nhất hơn 2.504 tỷ đồng, lợi nhuận sau thuế hơn 870,5 tỷ đồng. trong quý iii/2024, dgc đặt mục tiêu doanh thu hợp nhất hơn 2.394 tỷ đồng, lợi nhuận sau thuế 720 tỷ đồng. vci ông nguyễn quang bảo, phó tổng giám đốc ctcp chứng khoán vietcap vci hose đăng ký bán 2,8 triệu cổ phiếu vci từ ngày 30/7 đến 28/8 theo phương thức thỏa thuận và khớp lệnh. dự kiến giao dịch thành công, ông bảo sẽ giảm sở hữu tại vci xuống còn hơn 395.000 cổ phiếu, tỷ lệ 0,09. ctp ông nguyễn tuấn thành, chủ tịch hđqt ctcp minh khang capital trading public ctp hnx đã bán ra hơn 741.000 cổ phiếu ctp từ ngày 21/6 đến 19/7. qua đó, giảm sở hữu tại ctp xuống còn hơn 800.000 cổ phiếu, tỷ lệ 6,61. liên quan đến ctp, bà nguyễn ngọc lan phương cổ đông lớn của ctp đã bán ra hơn 433.000 cổ phiếu ctp trong ngày 22/7 và giảm sở hữu xuống còn hơn 779.000 cổ phiếu, tỷ lệ 6,44.","Công ty cổ phần Ánh Dương Việt Nam (Vinasun) ghi nhận doanh thu thuần giảm 16% trong quý II/2024, kéo theo lợi nhuận gộp giảm 29% so với cùng kỳ. Đồng thời, Tòa án Nhân dân tỉnh Đồng Nai đã quyết định mở thủ tục phá sản đối với Công ty cổ phần Đầu tư LDG. Ngược lại, Tập đoàn Hóa chất Đức Giang (DGC) đạt doanh thu thuần hợp nhất hơn 2.504 tỷ đồng và lợi nhuận sau thuế hơn 870,5 tỷ đồng trong quý II/2024, dự kiến tiếp tục tăng trưởng trong quý III. 
"
lịch sự kiện và tin vắn chứng khoán ngày 27/08,"tbc ctcp thủy điện thác bà hose tbc thông báo chốt quyền tạm ứng cổ tức đợt 1/2024 bằng tiền với tỷ lệ 10. ngày giao dịch không hưởng quyền là 11/09/2024. dự kiến, số tiền này sẽ đến tay các cổ đông vào ngày 27/09/2024. dri ngày 23/08, hđqt ctcp đầu tư cao su đắk lắk upcom dri thống nhất gia hạn thời gian thanh toán khoản vay được ký kết năm 2022 cho ctcp cao su đắk lắk dakruco, upcom drg, công ty mẹ của dri, với số dư 40 tỷ đồng. svt ngày 09/9 là ngày giao dịch không hưởng quyền trả cổ tức năm 2023 của ctcp công nghệ sài gòn viễn đông svt hose, ngày đăng ký cuối cùng là 10/9. theo đó, cổ tức sẽ được trả bằng tiền mặt theo tỷ lệ 15, thanh toán bắt đầu từ ngày 24/9/2024. fpt ctcp fpt fpt hose thông qua việc phát hành hơn 7,3 triệu cổ phiếu esop, với giá 10.000 đồng/cổ phiếu. thời gian thực hiện trong quý iii/2024. nnc ngày 12/9 là ngày giao dịch không hưởng quyền nhận cổ tức năm 2023 của ctcp đá núi nhỏ nnc hose, ngày đăng ký cuối cùng là 13/9. theo đó, cổ tức sẽ được trả bằng tiền mặt theo tỷ lệ 5, thanh toán bắt đầu từ ngày 30/9/2024. gas tổng công ty khí việt nam - công ty cổ phần mã gas-hose thông báo ngày đăng ký cuối cùng là 16/9 để lập danh sách cổ đông chi trả cổ tức năm 2023 bằng tiền và nhận cổ phiếu phát hành. pv gas sẽ trả cổ tức năm 2023 với tỷ lệ 60/cổ phiếu 1 cổ phiếu nhận 6.000 đồng/cổ phiếu. ngày thanh toán cổ tức bằng tiền vào 28/11/2024.","Thông báo về việc trả cổ tức của một số công ty niêm yết trên thị trường chứng khoán Việt Nam, bao gồm Tập đoàn Điện lực Thác Bà (TBC), Công ty Cổ phần Đầu tư Cao su Đắk Lắk (DRI), Công ty Cổ phần Công nghệ Sài Gòn Viễn Đông (SVT), Công ty Cổ phần FPT (FPT), Công ty Cổ phần Đá Núi Nhỏ (NNC) và Tổng công ty Khí Việt Nam - Công ty Cổ phần (GAS). Các công ty này sẽ trả cổ tức bằng tiền mặt với tỷ lệ khác nhau, thời gian thanh toán cũng được ấn định rõ ràng trong thông báo. 
"
lịch sự kiện và tin vắn chứng khoán ngày 28/08,"qtp - công ty cổ phần nhiệt điện quảng ninh ngày 9/9 là ngày đăng ký cuối cùng để chốt danh sách cổ đông nhận cổ tức còn lại của năm 2023 bằng tiền mặt tỷ lệ 4,64 tương ứng 1 cổ phiếu nhận về 464 đồng. qtp dự kiến thanh toán cổ tức vào ngày 19/9/2024. htc - công ty cổ phần thương mại hóc môn ngày 9/9 là ngày đăng ký cuối cùng để chốt danh sách cổ đông nhận tạm ứng cổ tức đợt 1 năm 2024 bằng tiền mặt tỷ lệ 3 tương ứng 1 cổ phiếu nhận về 300 đồng. htc dự kiến thanh toán cổ tức vào ngày 27/9/2024. vci - công ty cổ phần chứng khoán vietcap thông báo bổ nhiệm ông đoàn minh thiện phó tổng giám đốc là người ủy quyền cbtt từ 26/8/2024. bcg - công ty cổ phần tập đoàn bamboo capital thông qua góp vốn thành lập ctcp bcg eco vốn điều lệ 20 tỷ và cử người đại diện quản lý phần vốn góp tại ctcp bcg eco là bà trần thị kiều tiên. kết quả giao dịch cổ phiếu của cổ đông hsg - công ty cổ phần tập đoàn hoa sen nhóm dragon capital đã bán 3 triệu cổ phiếu, sau giao dịch còn nắm gần 41,25 triệu cổ phiếu gần 6,7 vốn. giao dịch thực hiện trong phiên 21/8/2024.","Công ty Nhiệt điện Quảng Ninh (QTP) sẽ chi trả cổ tức bằng tiền mặt cho cổ đông với tỷ lệ 4,64%, tương đương 464 đồng/cổ phiếu vào ngày 19/9/2024. Công ty Thương mại Hóc Môn (HTC) cũng sẽ trả tạm ứng cổ tức đợt 1 năm 2024 với tỷ lệ 3%, tương đương 300 đồng/cổ phiếu vào ngày 27/9/2024. Dragon Capital đã bán 3 triệu cổ phiếu của Công ty Tập đoàn Hoa Sen (HSG), giảm lượng sở hữu xuống còn gần 41,25 triệu cổ phiếu, tương đương 6,7% vốn.
"
lịch sự kiện và tin vắn chứng khoán ngày 29/07,"in4 - ctcp in số 4 ngày 9/8 là ngày đăng ký cuối cùng để chốt danh sách cổ đông nhận cổ tức năm 2023 bằng tiền mặt tỷ lệ 15 tương ứng 1 cổ phiếu nhận về 1.500 đồng. in4 dự kiến thanh toán cổ tức vào ngày 21/8/2024. kce - công ty cổ phần bê tông ly tâm điện lực khánh hòa ngày 19/8 là ngày đăng ký cuối cùng để chốt danh sách cổ đông nhận cổ tức năm 2023 bằng tiền mặt tỷ lệ 10 tương ứng 1 cổ phiếu nhận về 1.000 đồng. kce dự kiến thanh toán cổ tức vào ngày 16/9/2024. ksv - tổng công ty khoáng sản tkv ctcp ngày 15/8 là ngày đăng ký cuối cùng để chốt danh sách cổ đông nhận cổ tức năm 2023 bằng tiền mặt tỷ lệ 5 tương ứng 1 cổ phiếu nhận về 500 đồng. ksv dự kiến thanh toán cổ tức vào ngày 5/9/2024. agg - công ty cổ phần đầu tư và phát triển bất động sản an gia ngày 2/8 là ngày đăng ký cuối cùng để chốt danh sách cổ đông nhận cổ tức năm 2023 bằng cổ phiếu tỷ lệ 10 tương ứng 10 cổ phiếu nhận về 1 cổ phiếu mới. kết quả giao dịch cổ phiếu của cổ đông kdh - công ty cổ phần đầu tư và kinh doanh nhà khang điền ctcp đầu tư tiên lộc đã mua 17,61 triệu cổ phiếu. số lượng cổ phiếu nắm giữ sau khi thực hiện giao dịch là hơn 104 triệu cổ phiếu tỷ lệ 13,03. giao dịch thực hiện trong phiên 24/7/2024.","Bài viết thông báo về lịch chốt danh sách cổ đông nhận cổ tức năm 2023 của các công ty IN4, KCE, KSV và AGG, với tỷ lệ và phương thức thanh toán khác nhau. Ngoài ra, bài viết cũng cập nhật thông tin về giao dịch cổ phiếu của công ty KDH, cho thấy Công ty đầu tư Tiên Lộc đã mua thêm 17,61 triệu cổ phiếu KDH, nâng tỷ lệ sở hữu lên 13,03%. 
"
